id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
954935,Furnished 1 Bedroom Appartment,5186386,Kc,,South Riverdale,43.66451,-79.33498,Entire home/apt,80,30,26,2017-08-29,0.73,1,204,2,
955073,YONGE - DUNDAS Fully Furnished,4477219,Vas,,Church-Yonge Corridor,43.655,-79.3796,Entire home/apt,61,28,11,2019-08-11,0.22,4,0,0,
955446,"1 BR DOWNTOWN CONDO, SLEEPS 4 W/PARKING",3272927,Sam,,Waterfront Communities-The Island,43.64498,-79.39056,Entire home/apt,109,30,67,2020-02-29,0.88,1,136,1,
956250,Lovely fully detached private house,5066966,Amanda,,Dufferin Grove,43.65367,-79.43242,Entire home/apt,380,28,4,2016-10-10,0.04,1,358,0,
959676,Artists 1br Church/Alexander St,5214021,Mike,,Church-Yonge Corridor,43.66498,-79.37963,Entire home/apt,85,28,29,2015-08-04,0.29,2,234,0,
960349,Luxurious Condo (Harbourfront),5228364,Buzz,,Waterfront Communities-The Island,43.63987,-79.38142,Entire home/apt,149,28,0,,,1,0,0,
977495,Toronto East End Apart. in Greek Town - Cosy Nest,5348675,Elizabeth,,Playter Estates-Danforth,43.68023,-79.36047,Entire home/apt,99,28,8,2014-07-27,0.08,1,364,0,
985003,Prime Leslieville 1 Bdrm in house,2396097,Jeff (Jean-Francois),,South Riverdale,43.66517,-79.34037,Entire home/apt,85,7,76,2019-11-01,0.79,1,249,0,STR-2012-HQZBHK
985072,Recently Renovated Studio Apartment,1019538,Stefan,,Little Portugal,43.64584,-79.43514,Entire home/apt,95,2,185,2021-10-28,3.00,2,346,23,Str-2010-gpkrpg
985498,1+ Den - Entertainment District,5407081,Wayne,,Waterfront Communities-The Island,43.64421,-79.39108,Entire home/apt,90,90,238,2020-03-20,2.43,1,31,0,
985648,Private bedroom in Brockton Village.,5242437,Kristin,,Little Portugal,43.65138,-79.43592,Private room,79,28,1,2013-09-05,0.01,1,364,0,
986506,Sunny Danforth Apartment,5413926,Lesley,,North Riverdale,43.67629,-79.35824,Entire home/apt,40,28,15,2021-10-30,0.21,1,59,2,
990322,"Fantastic private gem, just like a home.",377962,Coreen,,Humewood-Cedarvale,43.68363,-79.42522,Entire home/apt,100,30,25,2017-12-31,0.49,3,332,1,
996139,Luxury Waterfront Studio Condo (Long-Term Rental),5472668,Lily,,Mimico (includes Humber Bay Shores),43.62844,-79.47663,Entire home/apt,23,30,15,2016-06-26,0.14,1,55,0,
1001438,Private bedroom Queen W/Toronto Western Hospital,3131000,Janet,,Trinity-Bellwoods,43.64822,-79.40732,Private room,59,28,151,2021-10-21,1.65,1,48,4,
1009656,Bloorcourt Village Apt. longer-term accommodations,5554523,Holly & Chad,,Dovercourt-Wallace Emerson-Junction,43.66712,-79.43177,Entire home/apt,125,90,171,2017-11-27,2.23,1,212,0,
1012527,Scandinavian Cottage in the City,5518435,Darya,,Niagara,43.64471,-79.41152,Entire home/apt,514,28,3,2017-05-30,0.05,1,363,0,
1015594,Bachelor Apartment in the Annex,4202607,Wali,,Annex,43.67139,-79.41534,Entire home/apt,70,28,25,2019-03-16,0.24,1,0,0,
1022764,Beautiful Davisville Toronto Home,5630548,Daniel,,Mount Pleasant East,43.70878,-79.38229,Entire home/apt,417,28,17,2017-08-11,0.17,1,365,0,
1030061,Modern 1 Bedroom Condo in Entertainment District,1984757,Michelle,,Waterfront Communities-The Island,43.64451,-79.39205,Entire home/apt,90,30,23,2018-06-01,0.36,1,220,2,
1033151,The Great Gerrard - Paris Suite,377846,Nick & Nena,,East End-Danforth,43.6809,-79.30485,Entire home/apt,63,28,42,2016-10-17,0.46,10,308,2,
1033162,DOWNTOWN TORONTO LUXURY PENTHOUSE CORPORATE SUITE,2175675,Frank,,Waterfront Communities-The Island,43.64285,-79.38026,Entire home/apt,149,30,6,2018-07-27,0.12,3,188,0,
1036076,"Luxury Apt, Garden,small Dog welcome, Ev Charger",4468895,Melanie,,Willowdale East,43.76633,-79.40424,Entire home/apt,88,28,29,2020-03-06,0.33,1,228,5,
1037034,Hip 3bdrm house with yard+garage,5709010,Jode,,Dovercourt-Wallace Emerson-Junction,43.66695,-79.42156,Entire home/apt,125,28,58,2019-07-23,0.65,1,0,0,
1038085,Private room & BR in centralToronto,5713708,Yvette,,Humewood-Cedarvale,43.68378,-79.4232,Private room,70,28,165,2020-03-13,2.10,1,0,0,
1042311,1 Bedroom in Leslieville Toronto!,5736902,Christine,,South Riverdale,43.666,-79.33684,Entire home/apt,75,30,31,2016-10-30,0.48,1,107,3,STR-2009-FKBDPB
1053365,"Bsmt, Toronto Don Mills subway Fairview Mall A+ R",65479,Irene,,Pleasant View,43.77993,-79.32822,Private room,39,28,2,2014-05-13,0.02,13,219,0,
1057144,Beautiful Toronto Home opp Park,265033,Vivienne And Michael,,Dufferin Grove,43.65883,-79.43081,Entire home/apt,225,28,6,2016-10-28,0.07,1,341,0,
1058442,2 Bedroom Penthouse Downtown,1805882,Elisabeth,,Church-Yonge Corridor,43.65456,-79.37906,Entire home/apt,300,28,2,2018-07-31,0.02,3,365,0,
1066060,Entire home in Toronto,1618054,Nick,,The Beaches,43.66715,-79.31288,Entire home/apt,199,29,6,2020-08-05,0.22,1,250,2,
1066205,Downtown East One Bdrm and Spacious Bath,4010527,Diane,,Moss Park,43.65696,-79.37193,Entire home/apt,250,30,26,2019-08-05,0.50,4,249,2,
1066718,PRIVATE:Entrance/Garden/A1 Location/Parking/Quiet,5867364,Emil,,Niagara,43.64421,-79.4044,Entire home/apt,137,2,494,2021-11-02,5.58,1,244,30,STR-2010-FVKRPD
1080121,Downtown Suite with the Best Views in the City,672978,Katy,,Waterfront Communities-The Island,43.64159,-79.38115,Entire home/apt,186,90,517,2020-03-08,5.57,2,339,0,
1089868,Smooth - Luxury Executive Condo King West,5988339,Toronto Luxury Suites,,Waterfront Communities-The Island,43.64657,-79.38974,Entire home/apt,150,180,0,,,6,363,0,
1092407,Great Gerrard - Mona Lisa Suite,377846,Nick & Nena,,East End-Danforth,43.68185,-79.30506,Entire home/apt,58,28,32,2016-02-14,0.42,10,264,1,
1100282,your friendly neighbourhood stay!,2367548,Sun,,Dovercourt-Wallace Emerson-Junction,43.66607,-79.42494,Entire home/apt,111,2,241,2020-12-04,2.75,1,44,16,STR-2101-FLVKVC
1106103,Rare Trinity Bellwoods w/ Outdoor Kitchen & Living,6073307,Victoria,,Trinity-Bellwoods,43.6524,-79.41476,Entire home/apt,275,28,0,,,1,365,0,
1110760,The Great Gerrard - New York Suite,377846,Nick & Nena,,East End-Danforth,43.68239,-79.30521,Entire home/apt,56,28,26,2020-04-09,0.36,10,280,1,
1144283,Cozy Bedroom In house,6175788,Victoria,,Danforth East York,43.69005,-79.33563,Private room,50,28,24,2018-09-04,0.33,1,305,0,
1150719,Garden Aptartment,6306986,William,,South Riverdale,43.65761,-79.34879,Entire home/apt,95,2,47,2021-08-23,1.75,1,61,6,STR-2105-FRZDVC
1152834,Cosy Rooms Toronto Bluffs Private,6318013,Sean,,Scarborough Village,43.73281,-79.22215,Private room,76,28,0,,,1,362,0,
1156413,Charming Victorian House: High Park,1590126,Melissa  Slatkoff,,Roncesvalles,43.64355,-79.44244,Entire home/apt,245,28,27,2018-07-11,0.26,2,0,0,
1161888,NYC Style Loft in the heart of Toronto ..,1478241,Stephanie,,Niagara,43.63495,-79.41771,Entire home/apt,116,3,97,2019-03-04,1.27,1,56,0,STR-2012-GZWPHH
1162480,Chic Downtown East Condo Loft - Min. 6 months stay,6255603,Fojan,,Regent Park,43.65695,-79.35854,Entire home/apt,176,180,54,2019-04-30,0.62,1,128,0,
1163516,A Woman's Guest Room in The Annex 1,5175157,Anne,,Annex,43.67217,-79.40458,Private room,71,28,3,2016-07-31,0.03,2,365,0,
1163556,Urban cottage in the heart of the city,6373335,Max,,Yorkdale-Glen Park,43.70641,-79.44287,Entire home/apt,170,5,4,2020-03-28,0.12,1,138,0,STR-2110-GMWVHG
1163664,Danforth - 1 bedroom apartment,5942147,Becky,,North Riverdale,43.67602,-79.35501,Entire home/apt,100,28,4,2015-08-05,0.04,1,0,0,
1168062,"2 bdrm close to park, mall, transit",1146366,Laura And Kynan,,Dufferin Grove,43.65355,-79.43451,Entire home/apt,65,28,26,2015-08-03,0.26,1,2,1,
1170311,PH Condo Downtown Toronto private room,2215759,Mona,,Waterfront Communities-The Island,43.64477,-79.3913,Private room,85,90,0,,,1,365,0,
1170889,COOL SPOT TORONTO-GRT DEAL-HIP HOOD,6410636,Deb,,Palmerston-Little Italy,43.65684,-79.42434,Private room,95,30,15,2019-12-22,0.15,1,255,0,
1174893,LUXURY CONDO NEXT TO KIPLING SUBWAY,173823,James,,Islington-City Centre West,43.6376,-79.53548,Entire home/apt,90,30,5,2017-04-30,0.06,2,254,0,
1177149,A great affordable high quality place to make your home for a month or more,946529,Share My Home,,Regent Park,43.65857,-79.36363,Entire home/apt,109,28,36,2017-07-01,0.53,1,168,2,
1179469,Oasis in Heart of Kensington Market,569339,Cara,,Kensington-Chinatown,43.65466,-79.40343,Private room,178,28,68,2019-09-02,0.69,2,365,0,
1179509,Bright + New Kensington Market Room,569339,Cara,,Kensington-Chinatown,43.6537,-79.4017,Private room,115,28,99,2021-09-30,1.33,2,365,2,
1194984,Spacious Room and Private Bath,6530148,Lin,,Roncesvalles,43.644,-79.4427,Private room,65,28,24,2015-08-02,0.45,1,88,0,
1196880,Happy Downtown Lower Penthouse,6539250,Jennifer,,Niagara,43.64175,-79.41108,Entire home/apt,95,90,11,2015-08-03,0.14,1,364,0,
1209935,Downtown Apt  Historic Cabbagetown,6607550,Tony,,Cabbagetown-South St.James Town,43.66483,-79.36945,Entire home/apt,199,3,23,2019-08-06,0.26,1,191,5,STR-2012-HJKVHK
1214297,Beautiful Lower level/ Basement Apt - 2 bedroom,3604846,Wies,,High Park-Swansea,43.65305,-79.45495,Entire home/apt,137,28,20,2018-07-26,0.21,4,213,0,
1221275,2 Bedroom  2 Bathroom Gorgeous Suite,785826,Sky View,,Waterfront Communities-The Island,43.64184,-79.38173,Entire home/apt,123,30,3,2015-12-06,0.03,123,249,0,
1221280,"1 bed + Office, Downtown, Close to Subway, Modern",6662193,Prity,,Bay Street Corridor,43.65014,-79.38669,Entire home/apt,128,30,11,2019-07-01,0.11,1,365,0,
1242683,Beautiful spacious west end house,6773217,Alexa,,South Riverdale,43.65204,-79.34655,Entire home/apt,180,7,31,2020-08-16,0.76,1,4,2,STR-2012-HZHDVM
1254468,Oasis in Art Area of Queen West.,3406595,Inger,,Trinity-Bellwoods,43.64814,-79.4177,Entire home/apt,144,3,90,2021-08-15,1.17,2,137,6,STR-2010-FWPDPD
1260644,Large Victorian Home: Cabagetown,6865871,Matthew,,Moss Park,43.65784,-79.36819,Entire home/apt,300,28,0,,,1,0,0,
1269925,$ Ultimate House -Location Location,6911938,Rooz,,Parkwoods-Donalda,43.75524,-79.33521,Entire home/apt,220,5,27,2021-09-26,0.34,1,336,11,STR-2103-FWRXVD
1270535,Groovy Greektown Getaway cozy Home away from Home,6744529,Laura,,Playter Estates-Danforth,43.68018,-79.36095,Entire home/apt,75,28,17,2021-09-19,0.48,2,268,1,
1294243,Enjoy Toronto Junction.,1025890,Amir,,Junction Area,43.66779,-79.46335,Entire home/apt,80,365,5,2018-08-19,0.05,1,365,0,
1299374,Beaches Butterfly Garden Suite,7065012,Jude,,East End-Danforth,43.67646,-79.30791,Entire home/apt,93,28,62,2019-07-03,0.68,2,13,0,
1301718,Uber Upper Beach 3 Bedroom Suite,377846,Nick & Nena,,East End-Danforth,43.68516,-79.29243,Entire home/apt,115,28,24,2019-12-27,0.36,10,249,3,
1313999,Subway - Bright Room Private Bath,2960767,Chris,,Humewood-Cedarvale,43.69335,-79.4348,Private room,58,28,6,2015-12-29,0.07,1,180,0,
1325356,Comfy Private Room with 2 Beds,7093939,Suzana,,Taylor-Massey,43.70162,-79.29598,Private room,65,2,161,2021-11-13,2.11,2,58,13,STR-2108-HSZHHL
1326015,Beautiful sun filled Bloordale home,2499198,Melissa,,Dovercourt-Wallace Emerson-Junction,43.66441,-79.45084,Entire home/apt,187,28,22,2016-08-28,0.23,1,94,0,
1331000,"1BR + garden, queen bed @ Don Mills Subway St Al1",65479,Irene,,Pleasant View,43.77846,-79.32986,Entire home/apt,83,28,5,2020-03-08,0.06,13,365,0,
1331223,"Great 2BR+garden, Sheppard Ave, Subway Line Al2",65479,Irene,,Pleasant View,43.77872,-79.32975,Entire home/apt,109,28,6,2014-09-17,0.07,13,365,0,
1331304,Need a place?,7221344,Roy,,Woodbine Corridor,43.67462,-79.31267,Private room,463,28,8,2016-09-21,0.08,1,0,0,
1335133,Newly reno'd 2-story house in family-friendly hood,613837,Brett,,Old East York,43.69489,-79.33345,Entire home/apt,249,14,12,2021-08-30,0.12,2,72,5,STR-2101-GPBKVG
1348067,The Great Gerrard - Toronto Suite,377846,Nick & Nena,,East End-Danforth,43.68358,-79.30637,Entire home/apt,65,28,18,2017-05-08,0.22,10,309,3,
1348611,Serenity-Lower Floor of House in the Kingsway,1015926,Grant,,Stonegate-Queensway,43.64009,-79.50528,Private room,161,2,18,2018-12-02,0.33,3,321,1,STR-2012-FTJKVC
1365638,Luxury Condo@Lakeshore Blvd West,7412574,Abhishek,,Mimico (includes Humber Bay Shores),43.62233,-79.48785,Private room,90,28,33,2017-09-10,0.43,1,89,0,
1369091,New Elegant 1 Bedroom with Lots of Character,7424459,Tonia,,The Beaches,43.66902,-79.30956,Entire home/apt,132,2,55,2021-11-14,1.00,1,348,16,STR-2107-HBCVHJ
1369606,"Top floor, quiet elegant Victorian",7425753,Martin,,Little Portugal,43.64834,-79.42854,Private room,70,2,158,2020-03-08,1.97,1,184,0,STR-2011-HBJKVJ
1369701,"Foreign language student, private room upstairs",7428349,Steve,,Corso Italia-Davenport,43.67535,-79.45502,Private room,75,28,21,2016-07-31,0.21,1,64,0,
1370412,Sunny Bachelor Studio,1102328,Isil,,Dufferin Grove,43.655,-79.44582,Entire home/apt,125,150,2,2021-06-20,0.03,2,161,1,STR-2103-FMDXVC
1378251,Downtown Shared Luxury Condo,7372029,Tyler,,Church-Yonge Corridor,43.67051,-79.38318,Private room,99,28,138,2020-02-26,1.55,1,141,3,
1422678,Terrific Suite On King St. East!,2065732,Nicole,,Waterfront Communities-The Island,43.65024,-79.36716,Entire home/apt,130,28,5,2014-06-20,0.05,1,107,0,
1422877,Entire home -Sheppard and Yonge,7658503,Angela,,Willowdale East,43.75646,-79.40711,Entire home/apt,105,28,16,2019-11-08,0.17,1,68,0,
1426591,Chic Condo in Trendy Queen West,7672988,Nadia,,Little Portugal,43.65012,-79.43928,Private room,88,1,33,2019-12-01,0.33,2,96,1,STR-2010-FSSXPC
1441596,Right Downtown! Sofa Bed!,5214021,Mike,,Church-Yonge Corridor,43.66578,-79.38073,Shared room,578,28,4,2017-05-07,0.04,2,365,0,
1455278,Junction ARTIST LOFT & green roof.,7804231,Jake,,Junction Area,43.66617,-79.47329,Entire home/apt,410,28,9,2015-08-17,0.09,1,90,0,
1456369,FURNISHED BASEMENT APARTMENT IN A RAISED BUNGALOW,6153361,Asoka,,Agincourt South-Malvern West,43.79099,-79.27216,Entire home/apt,60,180,19,2018-10-08,0.47,1,280,0,
1459100,Spacious & Bright Corner Apartment in King West,3150111,Tran,,Waterfront Communities-The Island,43.64753,-79.39725,Entire home/apt,266,2,196,2021-11-22,4.43,5,52,30,STR-2103-GFMDVF
1462084,Spacious 1BR Near St. Lawrence Market,1397143,Gregory,,Waterfront Communities-The Island,43.64768,-79.37398,Entire home/apt,125,28,85,2021-10-29,1.26,1,152,5,
1475233,Super Cool King West Condo w FREE Parking!,7895355,T,,Niagara,43.64053,-79.41775,Entire home/apt,105,28,72,2021-11-13,1.78,3,57,1,
1477940,Toronto Modern Urban Hideaway,1200367,Grace,,Dovercourt-Wallace Emerson-Junction,43.66712,-79.45213,Entire home/apt,90,28,42,2020-12-11,0.65,4,337,2,
1486931,Large & Bright Authentic Loft,174616,Dave,,South Parkdale,43.63894,-79.42223,Entire home/apt,140,2,126,2021-10-21,3.29,1,350,20,STR-2012-JDGBHM
1524783,Subletting Beautiful Home in TO,8135652,Sumi,,Corso Italia-Davenport,43.68208,-79.44943,Entire home/apt,70,28,1,2016-02-20,0.01,1,0,0,
1544959,Brite Top Floor Garden View Big Bed+Coach Subway C,65479,Irene,,Pleasant View,43.77849,-79.3301,Private room,41,28,12,2019-03-28,0.17,13,334,2,
1545099,NICE PRIVATE bsmt ROOM @ SHEPPARD SUBWAY LINE M,65479,Irene,,Pleasant View,43.77829,-79.32847,Private room,31,28,11,2020-09-30,0.22,13,342,0,
1545555,Great superb top floor room@subway Toronto Ld,65479,Irene,,Pleasant View,43.78013,-79.32806,Private room,31,28,10,2020-01-31,0.11,13,309,0,
1546244,"Superb Little Italy, Toronto 2VAX REQ",4991306,Julie,,Trinity-Bellwoods,43.65608,-79.40949,Private room,120,1,104,2021-10-26,2.50,1,347,17,STR-2009-JDCKPM
1550882,Cozy apartment in upper mid-town,2788736,Alvaro,,St.Andrew-Windfields,43.7609,-79.39356,Entire home/apt,80,28,46,2019-07-07,0.57,1,335,2,
1552251,"Private Bath, Large Room, Great Bed",8267190,Mable,,Annex,43.66923,-79.41685,Private room,49,28,40,2021-10-08,0.45,1,235,1,
1554581,Annex House - 2 bedroom 2 washrooms - no elevators,8277300,Anne Marie,,University,43.65945,-79.40234,Entire home/apt,250,29,30,2021-01-11,0.34,1,0,2,Str-2011-Frvdvc
1560504,A gorgeous house in Queen West!,3400584,Maria,,Trinity-Bellwoods,43.64833,-79.40784,Entire home/apt,399,4,26,2020-01-02,0.26,1,263,3,STR-2010-GZJKPH
1560977,Toronto Water Park City Luxury Suite,8306299,Zita,,Niagara,43.63744,-79.40523,Entire home/apt,170,28,427,2019-12-08,5.55,1,24,0,
1562481,High-End Lakefront 2 Bed + Office Boutique Condo,1816495,Katharine,,Waterfront Communities-The Island,43.64031,-79.38185,Entire home/apt,221,28,56,2017-07-23,0.60,2,340,0,
1564089,Quiet Bright 2 Bedroom Downtown!!!!,8300483,Michael,,Little Portugal,43.65181,-79.42994,Entire home/apt,100,28,7,2013-11-13,0.07,1,0,0,
1570103,Toronto downtown mini loft!,8349056,Jose,,Little Portugal,43.64524,-79.42693,Private room,60,29,106,2015-11-08,1.19,3,135,2,
1578070,Unbeatable Downtown Location,5559775,Aleksandra,,Waterfront Communities-The Island,43.64487,-79.39468,Entire home/apt,499,28,17,2017-07-02,0.18,1,178,0,
1589014,Cosy Pad in heart of Little Italy,2144852,Angela,,Trinity-Bellwoods,43.6517,-79.41585,Entire home/apt,45,28,61,2020-03-07,1.62,1,0,0,
1594005,Stylish Modern Condo w/Queen Bed | CN Tower views!,6397676,Rahim,,Waterfront Communities-The Island,43.64604,-79.39093,Entire home/apt,193,2,95,2021-09-26,1.78,1,3,3,STR-2012-FJVDVB
1598460,Spacious Room in Charming Apartment,3877380,Mila And Ken,,Humewood-Cedarvale,43.68415,-79.42116,Private room,30,28,2,2013-12-14,0.02,1,0,0,
1604069,"Away to Relax! Lake View, Private Bath, Parking",8546454,Lucille,,Birchcliffe-Cliffside,43.69348,-79.25967,Private room,95,3,375,2020-03-08,4.07,1,344,18,STR-2009-FSFXPC
1610027,Deluxe 2 bedroom apartment with patio,8569918,Sharon,,Yonge-Eglinton,43.70381,-79.40679,Private room,155,29,31,2016-06-15,0.34,15,206,0,
1632898,PENTHOUSE WITH LARGE HOT TUB,8675040,Rich,,Waterfront Communities-The Island,43.646,-79.3983,Entire home/apt,320,28,26,2020-03-12,1.15,2,0,0,
1638995,"Stylish, Sophisticated Apartment with Shaded Patio",8702985,Clarence,,Trinity-Bellwoods,43.65378,-79.4152,Entire home/apt,168,28,119,2020-10-12,1.98,10,355,1,
1651958,renovated cozy bachelor downtown Toronto,6044009,Fabricio,,North St.James Town,43.66823,-79.37906,Entire home/apt,115,3,129,2020-08-16,1.90,1,80,18,STR-2011-HLHDVK
1656810,Luxury 1B + Guest Den on Sheppard 2,1919294,Toronto Suite Rentals,,Bayview Village,43.7694,-79.38052,Entire home/apt,149,30,6,2021-09-30,0.06,2,155,1,
1668445,Deluxe Family Suite,8569918,Sharon,,Yonge-Eglinton,43.705829464587964,-79.40467586206132,Entire home/apt,132,1,43,2020-12-03,0.93,15,336,14,STR-2012-JGCPHM
1668582,Deluxe King Studio Suite,8569918,Sharon,,Yonge-Eglinton,43.7037014654839,-79.4050699840325,Private room,145,1,46,2021-09-05,0.67,15,162,16,STR-2012-JGCPHM
1673003,lovely 2 +1 bdrm home +  garage in  midtown,8856331,Veronique,,Lawrence Park North,43.73051,-79.40644,Entire home/apt,213,14,21,2014-10-10,0.37,1,114,0,STR-2010-HPXRPK
1673134,"Cozy bsmt rm @subway Fairview Mall, Consumers Rd S",65479,Irene,,Pleasant View,43.77852,-79.32835,Private room,32,28,16,2020-02-08,0.21,13,358,1,
1711196,Lovely Private Room in Toronto Home,3431521,Sandra,,Roncesvalles,43.64152,-79.44106,Private room,41,28,126,2018-11-11,1.41,1,0,0,
1718363,Gorgeous studio in the heart of T.O,8478072,Lotoya,,Kensington-Chinatown,43.65203,-79.38952,Entire home/apt,74,28,40,2016-12-15,0.59,1,0,0,
1722517,The best spot for a night out!,8859994,Em,,Niagara,43.64501,-79.41442,Private room,54,28,169,2019-04-08,1.75,2,0,0,
1732392,2 bedrooms basement apartment,9127235,Mrs Raphael,,Bendale,43.75786,-79.26175,Entire home/apt,69,30,82,2019-07-02,0.88,1,249,0,
1740468,Liberty Village Condo-Great Area,4589604,Joyce,,Niagara,43.6397,-79.41247,Entire home/apt,159,28,1,2015-01-02,0.01,4,0,0,
1750120,"Sunny house, friendly neighbourhood",4162773,Heather,,Dovercourt-Wallace Emerson-Junction,43.66355,-79.43276,Entire home/apt,100,30,0,,,1,0,0,
1762021,Great House on Palmerston Blvd in downtown Toronto,44259,Susan,,Palmerston-Little Italy,43.66069,-79.41096,Entire home/apt,614,3,91,2021-10-24,1.72,1,154,8,STR-2009-HBCKPJ
1778592,"DuWest house 1 bed + sofabed, 2 bath with yard",3877252,Elspeth,,Trinity-Bellwoods,43.65019,-79.40813,Entire home/apt,200,30,18,2015-07-31,0.20,1,358,0,
1803281,RENOVATED MODERN 1 BEDROOM WALKOUT,9454044,Stephanie,,Blake-Jones,43.67066,-79.34116,Entire home/apt,75,28,168,2021-10-05,2.68,1,13,3,
1810146,Cool and convenient Little Portugal,9484002,Chris,,Little Portugal,43.65131,-79.43586,Entire home/apt,1990,29,112,2020-11-21,1.25,1,97,0,
1820689,Spectacular Yorkville Condo *NEW*,9532580,Santorini Sky,,Annex,43.67143,-79.3912,Entire home/apt,199,60,65,2019-03-07,0.73,1,308,1,
1836298,Comfy  Suite in our City Oasis!,1125010,Laura,,University,43.66058,-79.40783,Private room,76,2,89,2019-11-22,2.72,1,141,0,STR-2012-HCDRVJ
1844121,Amazing Bed & Breakfast Downtown,8952336,Caroline,,Bay Street Corridor,43.66773,-79.38835,Private room,143,1,157,2021-11-28,3.40,1,262,20,STR-2009-GHFXPF
1856109,Beautiful and Cozy Home for Rental,1989442,Indrit,,Englemount-Lawrence,43.71828,-79.43872,Entire home/apt,85,1,473,2021-10-28,5.20,2,320,88,STR-2010-FHKRPB
1862196,Quiet Room in High Park/Junction,9713198,Andrea,,Junction Area,43.66282,-79.46089,Private room,40,28,1,2016-05-03,0.01,1,0,0,
1869711,⭐️Stylish Apartment on East side Downtown Toronto,314617,Ilya,,Moss Park,43.65767,-79.36977,Entire home/apt,149,2,201,2021-11-02,2.57,7,320,22,STR-2010-FWHDVD
1879787,Great downtown Location Next to Subway + Parking,9787143,Dan,,Church-Yonge Corridor,43.66778,-79.38511,Entire home/apt,220,28,17,2014-10-04,0.18,1,0,0,
1886850,Private Roncesvalles coach house,9612740,Donna,,Roncesvalles,43.64231,-79.44585,Entire home/apt,112,28,153,2019-10-15,3.92,1,194,8,STR-2009-HDQKPJ
1891100,LRG Family Friendly Annex/Kensington Market House!,9228931,Rebecca,,University,43.66092,-79.40347,Entire home/apt,175,28,21,2017-08-15,0.27,1,0,0,
1901371,Modern loft in St. Lawrence Market,9872693,Krikor,,Moss Park,43.65259,-79.36914,Entire home/apt,87,28,2,2014-01-12,0.02,1,0,0,
1902992,RENOVATED Feb ‘20 Private Apartment Great Location,6034608,Aj,,Waterfront Communities-The Island,43.64758,-79.39971,Entire home/apt,96,28,11,2014-02-03,0.17,1,116,0,
1912628,Downtown Waterfront View Toronto,9922227,Santiago,,Waterfront Communities-The Island,43.63898,-79.38235,Entire home/apt,150,28,13,2019-06-01,0.20,1,0,0,
